■ 월별 박스오피스,,,,,,,,,,,,
- 조회일: 2022-01-20,,,,,,,,,,,,
- 출처: 영화진흥위원회 통합전산망 (http://www.kobis.or.kr),,,,,,,,,,,,
▶ 검색조건 [ 조회기간: 202101~202106   영화구분: 전체   국적: 전체   지역: 전체 ],,,,,,,,,,,,
,,,,,,,,,,,,
● 2021년 06월,,,,,,,,,,,,
순위,영화명,개봉일,매출액 ,매출액,누적매출액 ,관객수 ,누적관객수 ,스크린수 ,상영횟수 ,대표국적 ,국적 ,배급사 
,,,,점유율 ,,,,,,,,
127,동사서독 리덕스,2013-12-05,"3,174,000",0.0%,"73,775,000",366,"9,052",9,39,홍콩,"홍콩,대만","(주)디스테이션,(주)엔케이컨텐츠,(주)앤드플러스미디어웍스"
128,실종: 사라진 사람들,2021-03-18,"3,105,180",0.0%,"3,105,180",348,348,30,149,미국,미국,(주)제이앤씨미디어그룹
129,아홉수 로맨스,2021-02-24,"3,572,640",0.0%,"9,437,320",342,950,23,98,한국,한국,(주)스튜디오 보난자
130,아이,2021-02-10,"3,093,900",0.0%,"297,568,920",334,"37,637",29,83,한국,한국,롯데컬처웍스(주)롯데엔터테인먼트
131,부러진 화살,,"664,000",0.0%,"7,053,000",332,"3,739",1,16,미국,미국,
132,비포 미드나잇,2013-05-22,"2,523,300",0.0%,"1,556,736,157",326,"212,565",13,68,미국,미국,"(주)까멜리아이엔티,(주)팝엔터테인먼트"
133,그리고 방행자,2021-03-11,"2,856,340",0.0%,"2,856,340",323,323,7,53,한국,한국,"주식회사 블루필름웍스,THE 픽쳐스"
134,페어웰,2021-02-04,"2,426,200",0.0%,"111,243,900",321,"13,373",10,102,미국,"미국,중국",오드
134,람보-특별판,2021-03-04,"2,467,010",0.0%,"2,467,010",321,321,21,133,미국,미국,(주)제이앤씨미디어그룹
136,피가로의 결혼,2015-02-21,"8,033,700",0.0%,"57,966,200",320,"2,735",6,44,미국,미국,(주) 인스터 글로벌
137,세계를 그대 품안에,,"624,000",0.0%,"24,705,000",312,"12,215",1,12,미국,미국,
138,피아노,1993-09-25,"2,027,000",0.0%,"33,837,000",301,"6,101",5,61,호주,호주,(주)팝엔터테인먼트
138,스푸트닉,2021-02-04,"2,101,000",0.0%,"12,460,640",301,"1,492",2,3,러시아,러시아,(주)제이앤씨미디어그룹
140,비련의 공주 엘리자베스,,"587,000",0.0%,"2,979,000",291,"1,487",1,12,미국,미국,
141,유공자,2021-03-01,"940,000",0.0%,"940,000",287,287,4,147,한국,한국,M&M 인터내셔널
142,산,,"554,000",0.0%,"10,141,000",273,"5,056",1,12,미국,미국,
143,동경 이야기,2014-08-16,"2,950,000",0.0%,"14,303,400",266,"1,788",1,14,일본,일본,오드
144,일대종사,2013-08-22,"2,287,500",0.0%,"741,199,500",257,"102,370",3,20,중국,중국,CGV아트하우스
145,트라이얼 오브 더 시카고 7,2020-10-07,"2,263,500",0.0%,"43,604,030",244,"5,282",19,36,미국,미국,메가박스중앙(주)플러스엠
146,아틱,2019-03-27,"1,544,000",0.0%,"76,085,010",242,"9,745",3,4,아이슬란드,아이슬란드,"(주)영화특별시에스엠씨,(주)삼백상회"
147,사랑의 비약,,"472,000",0.0%,"4,831,000",236,"2,408",1,9,미국,미국,
148,기도하는 남자,2020-02-20,"1,245,000",0.0%,"14,909,420",232,"1,893",11,68,한국,한국,(주)랠리버튼
149,마리오네트,2021-02-17,"2,171,400",0.0%,"62,758,000",230,"7,548",19,81,네덜란드,네덜란드,(주)이놀미디어
150,3개의 얼굴들,2021-03-04,"1,825,900",0.0%,"1,825,900",227,227,5,77,프랑스,프랑스,주식회사 플릭스코
151,탐정야화,,"440,000",0.0%,"1,791,000",220,893,1,9,미국,미국,
152,수색자,,"536,000",0.0%,"15,927,000",217,"7,200",1,13,미국,미국,
152,소공녀,2018-03-22,"1,401,000",0.0%,"479,199,200",217,"60,069",17,110,한국,한국,CGV아트하우스
154,내 친구의 딸2,2021-03-04,"1,059,000",0.0%,"1,059,000",210,210,20,20,한국,한국,노바엔터테인먼트
154,내 여자의 맛,2021-03-11,"1,059,000",0.0%,"1,059,000",210,210,20,20,한국,한국,노바엔터테인먼트
156,레 미제라블,2021-04-15,"1,393,000",0.0%,"1,393,000",209,209,1,2,프랑스,프랑스,(주)영화사 진진
157,방황하는 네덜란드인,2021-02-28,"5,053,000",0.0%,"6,256,400",206,257,7,45,독일,독일,(주)케빈앤컴퍼니
158,세상의 모든 디저트: 러브 사라,2021-02-04,"1,427,000",0.0%,"54,660,170",204,"6,532",6,44,영국,영국,(주)티캐스트
158,검찰측의 죄인,,"2,098,100",0.0%,"6,001,100",204,633,3,20,일본,일본,
160,분노,2017-03-30,"2,053,940",0.0%,"239,695,977",201,"29,627",3,21,일본,일본,메가박스중앙(주)플러스엠
161,안녕하세요,,"2,187,000",0.0%,"6,769,000",199,903,1,13,일본,일본,
162,어른들은 몰라요,2021-04-15,"1,782,000",0.0%,"1,782,000",198,198,1,2,한국,한국,(주)리틀빅픽쳐스
163,출동! 시크릿 보틀 수호대,2021-03-24,"1,843,500",0.0%,"1,843,500",196,196,10,47,한국,한국,씨제이포디플렉스 주식회사
164,비밀의 정원,2021-04-08,"1,917,000",0.0%,"2,904,000",191,334,1,2,한국,한국,필름다빈
165,스매시 앤 그랩: 보석강도단 핑크 팬더,2021-03-11,"1,474,000",0.0%,"1,474,000",189,189,9,87,영국,영국,독포레스트
165,스카페이스,,"388,000",0.0%,"6,614,000",189,"2,958",1,12,미국,미국,
165,내시,,"378,000",0.0%,"12,628,000",189,"6,292",1,9,한국,한국,
168,기억의 전쟁,2020-02-27,"1,438,000",0.0%,"19,698,240",186,"2,366",4,27,한국,한국,(주)시네마달
168,만춘,,"2,057,000",0.0%,"6,370,000",186,890,1,14,일본,일본,
170,인생유전,,"371,000",0.0%,"2,509,000",183,692,1,6,프랑스,프랑스,
171,성월동화,1999-08-28,"1,220,000",0.0%,"28,839,800",181,"3,895",1,14,중국,중국,(주)영화사오원
172,BBC프롬스: 그라치니테-틸라와 버밍엄 심포니,2021-03-02,"5,366,000",0.0%,"5,366,000",180,180,11,76,독일,독일,(주)케빈앤컴퍼니
173,이다,2015-02-18,"1,188,500",0.0%,"135,103,235",178,"17,700",8,56,폴란드,"폴란드,덴마크",시네마 뉴원
174,바람의 목소리,,"1,295,000",0.0%,"1,515,000",176,220,1,3,일본,일본,
175,지구 최후의 날,,"350,000",0.0%,"1,691,000",175,843,1,12,,,
176,하나와 앨리스,2004-11-17,"1,331,570",0.0%,"593,437,270",174,"93,287",3,25,일본,일본,"(주)미디어캐슬,(주)팝엔터테인먼트,쇼이스트(주)"
177,엠마,2020-02-27,"1,512,000",0.0%,"38,895,500",167,"5,554",27,58,영국,영국,유니버설픽쳐스인터내셔널 코리아(유)
178,사마에게,2020-01-23,"1,320,000",0.0%,"135,948,472",165,"16,882",2,3,영국,영국,(주)엣나인필름
179,몬스터 헌터,2021-02-10,"1,560,950",0.0%,"972,706,750",162,"102,104",12,35,미국,미국,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점
179,회색 양복을 입은 사나이,,"324,000",0.0%,"2,544,000",162,986,1,6,미국,미국,
181,신의 법정,,"320,000",0.0%,"3,392,000",160,"1,547",1,9,미국,미국,
182,"나는 내일, 어제의 너와 만난다",2017-10-12,"1,097,000",0.0%,"1,372,427,800",157,"180,797",1,7,일본,일본,(주)디스테이션
183,시 읽는 시간,2021-03-25,"1,132,900",0.0%,"2,336,400",155,381,15,70,한국,한국,(주)마노엔터테인먼트
184,대해적,,"390,000",0.0%,"11,716,000",154,"5,512",1,8,미국,미국,
185,송가인 더 드라마,2021-02-11,"1,230,000",0.0%,"175,253,000",151,"16,251",24,68,한국,한국,(주)영화특별시에스엠씨
186,"사랑하고 사랑받고, 차고 차이고",2021-04-08,"1,200,000",0.0%,"1,200,000",150,150,1,1,일본,일본,(주)라이크콘텐츠
187,싱크로닉,2021-04-01,"1,595,500",0.0%,"1,595,500",148,148,1,2,미국,미국,(주)제이앤씨미디어그룹
188,미라클 벨리에,2015-08-27,"1,160,000",0.0%,"933,505,518",145,"122,614",2,2,프랑스,프랑스,(주)영화사 진진
188,구름 위에 살다,,"996,000",0.0%,"996,000",145,145,1,2,일본,일본,
190,타인의 친절,2021-04-07,"1,506,000",0.0%,"1,506,000",140,140,1,3,영국,영국,그린나래미디어(주)
191,천년호,,"274,000",0.0%,"2,352,000",137,"1,176",1,9,한국,한국,
192,국가부도의 날,2018-11-28,"838,000",0.0%,"30,894,153,837",134,"3,755,367",16,73,한국,한국,(주)씨제이이엔엠
193,아메리칸 허슬,2014-02-20,"1,136,500",0.0%,"1,201,525,170",132,"156,225",22,52,미국,미국,(주)누리픽쳐스
193,고종황제와 의사 안중근,,"264,000",0.0%,"7,807,000",132,"3,895",1,6,한국,한국,
193,오차즈케의 맛,,"1,484,000",0.0%,"2,822,000",132,372,1,13,일본,일본,
196,들장미,,"262,000",0.0%,"589,000",131,249,1,9,오스트리아,오스트리아,
197,동주,2016-02-17,"1,431,940",0.0%,"8,920,555,903",129,"1,176,936",1,14,한국,한국,메가박스중앙(주)플러스엠
197,그린 북,2019-01-09,"1,032,000",0.0%,"3,708,035,360",129,"445,291",2,2,미국,미국,CGV아트하우스
199,황혼의 결투,,"325,000",0.0%,"2,946,000",128,"1,435",1,6,미국,미국,
200,파 프롬 헤븐,2003-05-23,"635,000",0.0%,"1,457,000",127,270,1,2,미국,미국,"(주)영화사 안다미로,프라임픽쳐스"
201,가버나움,2019-01-24,"1,008,000",0.0%,"1,211,804,519",126,"146,763",2,2,기타,기타,"그린나래미디어(주),플레이리스트(주)"
201,사랑방 손님과 어머니,,"256,000",0.0%,"8,101,000",126,"4,046",2,11,한국,한국,
203,소년시절의 너,2020-07-09,"749,610",0.0%,"642,043,480",124,"76,849",5,33,중국,중국,"(주)영화특별시에스엠씨,(주)콘텐츠패밀리"
204,레토,2019-01-03,"1,070,000",0.0%,"203,513,672",122,"23,050",1,2,러시아,"러시아,프랑스","(주)엣나인필름,플레이리스트(주)"
204,하늘에 귀 기울여,,"906,000",0.0%,"906,000",122,122,1,2,일본,일본,
206,땀샘터진 형수님,2021-03-02,"600,000",0.0%,"600,000",120,120,1,2,일본,일본,(주)라온컴퍼니플러스
207,극장판 기븐,2020-11-26,"1,189,010",0.0%,"40,516,790",116,"4,585",2,28,일본,일본,(주)애니플러스
208,노가리,2021-03-31,"990,000",0.0%,"990,000",115,115,3,5,한국,한국,(주)드림팩트엔터테인먼트
209,지구의 끝까지,,"782,000",0.0%,"782,000",112,112,1,2,일본,"일본,우즈베키스탄,카타르",
210,남색대문,2021-08-18,"555,000",0.0%,"555,000",111,111,1,2,대만,대만,오드
211,힐빌리의 노래,2020-11-11,"1,009,000",0.0%,"33,739,080",110,"3,988",19,35,미국,미국,메가박스중앙(주)플러스엠
211,그녀,2014-05-22,"766,000",0.0%,"3,008,155,144",110,"369,387",1,7,미국,미국,"주식회사 더쿱,유니버설픽쳐스인터내셔널 코리아(유)"
213,콜드 워,2019-02-07,"694,000",0.0%,"232,576,773",109,"28,154",1,11,폴란드,폴란드,아이 엠
213,인싸,2021-03-04,"1,007,700",0.0%,"1,007,700",109,109,10,53,한국,한국,"(주)액티버스엔터테인먼트,예지림엔터테인먼트"
215,간이역,2021-02-18,"761,000",0.0%,"9,028,340",108,"1,058",7,50,한국,한국,(주)드림팩트엔터테인먼트
215,인투 더 미러,2021-02-17,"1,014,170",0.0%,"40,530,340",108,"4,506",8,36,캐나다,캐나다,(주)팝엔터테인먼트
217,비거 스플래쉬,2016-08-03,"520,000",0.0%,"122,210,553",104,"15,473",1,2,이탈리아,"이탈리아,프랑스",찬란
217,킬러파티 (양수리 살인사건),2021-03-31,"1,560,000",0.0%,"1,560,000",104,104,12,12,한국,한국,CGV ICECON
217,렛 더 선샤인 인,2018-04-26,"520,000",0.0%,"52,068,571",104,"6,560",1,2,프랑스,프랑스,주식회사 씨네룩스
220,왕중왕,,"257,500",0.0%,"21,676,500",103,"10,664",1,6,미국,미국,
220,살아남은 사람들,2021-02-10,"688,500",0.0%,"16,890,700",103,"2,246",10,37,헝가리,헝가리,알토미디어(주)
222,시티홀,,"1,142,000",0.0%,"1,142,000",102,102,2,3,미국,미국,
223,란덴,,"710,000",0.0%,"710,000",101,101,1,2,일본,일본,
224,울지마 톤즈 2 : 슈크란 바바,2020-01-09,"224,000",0.0%,"154,555,440",100,"20,963",7,86,한국,한국,(주)영화특별시에스엠씨
224,릴리 슈슈의 모든 것,2005-06-23,"1,007,740",0.0%,"64,500,658",100,"9,720",2,17,일본,일본,"(주)미디어캐슬,(주)튜브엔터테인먼트"
226,낙엽귀근,2020-09-24,"891,000",0.0%,"7,150,880",99,876,1,1,중국,중국,주식회사 블루필름웍스
227,정신: 제로,,"698,000",0.0%,"698,000",98,98,1,3,일본,일본,
228,흑기사,1973-10-24,"247,500",0.0%,"23,573,500",97,"11,278",1,6,미국,미국,
229,돌아온 론 레인저,,"252,500",0.0%,"1,575,500",96,800,1,6,미국,미국,
229,시크릿 카운터,,"672,000",0.0%,"672,000",96,96,1,2,일본,일본,(주)디오시네마
231,자렌에서의 탈출,,"184,000",0.0%,"646,000",92,323,1,4,미국,미국,
231,온워드: 단 하루의 기적,2020-06-17,"896,000",0.0%,"3,594,636,120",92,"418,474",15,34,미국,미국,월트디즈니컴퍼니코리아 유한책임회사
233,머나먼 서부,,"227,500",0.0%,"4,206,500",91,"2,082",1,6,미국,미국,
234,콰이강의 다리,1962-11-03,"227,500",0.0%,"24,838,500",89,"12,342",1,5,미국,미국,
235,꽁치의 맛,,"952,000",0.0%,"9,647,000",83,"1,410",1,5,일본,일본,
236,와일드 투어,,"563,000",0.0%,"563,000",82,82,1,2,일본,일본,
237,하이 눈,,"202,500",0.0%,"22,168,500",81,"10,395",1,6,미국,미국,
238,태풍 클럽,,"466,000",0.0%,"2,134,000",80,313,1,3,일본,일본,
238,똥파리,2009-04-16,"771,000",0.0%,"844,977,700",80,"123,109",1,5,한국,한국,(주)영화사 진진
238,바바 야가: 숲의 악령,2021-02-18,"400,000",0.0%,"1,900,000",80,380,2,4,러시아,러시아,주식회사 풍경소리
241,러브 라이브! 더 스쿨 아이돌 무비,2015-09-03,"557,970",0.0%,"1,019,324,050",78,"133,997",1,12,일본,일본,(주)박수엔터테인먼트
242,쥬발,,"190,000",0.0%,"2,547,000",76,"1,289",1,6,미국,미국,
242,옆얼굴,,"508,000",0.0%,"508,000",76,76,1,2,일본,"일본,프랑스",
242,더 프롬,2020-12-02,"746,500",0.0%,"216,681,230",76,"24,955",17,27,미국,미국,메가박스중앙(주)플러스엠
245,무드 인디고,2014-12-11,"511,000",0.0%,"379,165,230",73,"47,137",1,7,프랑스,"프랑스,벨기에",(주)프레인글로벌
245,"그 시절, 너의 뒤를 쫓았다",2021-06-16,"808,900",0.0%,"808,900",73,73,2,6,일본,일본,(주)미디어캐슬
247,너와 파도를 탈 수 있다면,2020-07-08,"677,910",0.0%,"91,920,890",72,"10,570",3,27,일본,일본,메가박스중앙(주)플러스엠
247,광산,,"485,000",0.0%,"485,000",72,72,1,2,일본,"일본,보스니아",
247,라이브 하드,2021-02-25,"492,000",0.0%,"1,937,070",72,229,6,54,한국,한국,(주)드림팩트엔터테인먼트
250,러브 어페어,1995-03-11,"142,000",0.0%,"634,000",71,264,1,2,미국,미국,
251,영향 아래 있는 여자,,"512,000",0.0%,"3,099,000",70,436,1,3,미국,미국,
251,맹크,2020-11-18,"637,000",0.0%,"38,600,560",70,"4,304",30,30,미국,미국,메가박스중앙(주)플러스엠
251,여사원:음란거래,2021-03-26,"166,000",0.0%,"166,000",70,70,20,20,한국,한국,(주)영진크리에이티브
254,가을 햇살,,"785,000",0.0%,"6,492,000",69,948,1,6,일본,일본,
255,킬리만자로의 눈,,"132,000",0.0%,"19,921,000",66,"9,590",1,6,미국,미국,
256,아티스트,2012-02-16,"589,000",0.0%,"926,081,100",65,"120,985",13,30,미국,"미국,프랑스",(주)영화사 진진
256,마음의 등불,,"165,000",0.0%,"7,512,000",65,"3,731",1,6,미국,미국,
256,세일러복과 기관총,,"373,000",0.0%,"2,537,000",65,382,1,2,일본,일본,
259,태어나길 잘했어,,"468,000",0.0%,"1,422,000",64,200,1,2,한국,한국,그린나래미디어(주)
260,다정함을 향해,,"427,000",0.0%,"427,000",63,63,1,2,일본,일본,
260,뮨: 달의 요정,2015-09-24,"490,000",0.0%,"2,335,048,000",63,"319,631",9,20,프랑스,프랑스,"(주)스마일이엔티,씨네그루(주)다우기술"
260,폭스캐처,2015-02-05,"532,000",0.0%,"212,512,621",63,"26,818",15,39,미국,미국,그린나래미디어(주)
260,"아, 봄",,"349,000",0.0%,"1,204,000",63,190,1,3,일본,일본,
260,에메랄드,,"126,000",0.0%,"5,646,000",63,"2,308",1,6,미국,미국,
265,팔려버린 아내 무삭제판,2021-03-15,"300,000",0.0%,"300,000",60,60,1,1,일본,일본,(주)라온컴퍼니플러스
265,월간 주부생활,2021-03-02,"300,000",0.0%,"300,000",60,60,1,1,한국,한국,쇼플렉스
265,음란한 며느리,2021-03-09,"300,000",0.0%,"300,000",60,60,1,1,일본,일본,(주)라온컴퍼니플러스
265,남편의 관음 : 낯선 남자들,2021-03-02,"300,000",0.0%,"300,000",60,60,1,1,일본,일본,(주)라온컴퍼니플러스
265,루시드 드림,2021-03-02,"300,000",0.0%,"300,000",60,60,1,1,홍콩,홍콩,(주)라온컴퍼니플러스
265,나는신혼너는재혼,2021-03-01,"300,000",0.0%,"300,000",60,60,1,1,한국,한국,블루커뮤니케이션
265,형수사용설명서,2021-03-01,"300,000",0.0%,"300,000",60,60,1,1,한국,한국,블루커뮤니케이션
265,장난감소녀 섹스어플 중독 무삭제판,2021-03-09,"300,000",0.0%,"300,000",60,60,1,1,한국,한국,(주)가온콘텐츠
265,늑대소녀 야생소녀를 교육하다 무삭제판,2021-03-09,"300,000",0.0%,"300,000",60,60,1,1,한국,한국,(주)가온콘텐츠
265,미소녀 파라다이스 베이글녀 마을 무삭제판,2021-03-09,"300,000",0.0%,"300,000",60,60,1,1,한국,한국,(주)가온콘텐츠
265,눈떠보니 제수씨 무삭제판,2021-03-15,"300,000",0.0%,"300,000",60,60,1,1,일본,일본,(주)라온컴퍼니플러스
265,욕정해결사 무삭제판,2021-03-15,"300,000",0.0%,"300,000",60,60,1,1,일본,일본,(주)라온컴퍼니플러스
265,남편보다 점장님 무삭제판,2021-03-15,"300,000",0.0%,"300,000",60,60,1,1,일본,일본,(주)라온컴퍼니플러스
265,섹스솔루션,2021-03-09,"300,000",0.0%,"300,000",60,60,1,1,한국,한국,(주)디어프로덕션
265,겁탈당한 유부녀 무삭제판,2021-03-15,"300,000",0.0%,"300,000",60,60,1,1,일본,일본,(주)라온컴퍼니플러스
265,육덕녀의 고객관리 무삭제판,2021-03-15,"300,000",0.0%,"300,000",60,60,1,1,일본,일본,(주)라온컴퍼니플러스
265,흠뻑젖은 사모님 무삭제판,2021-03-15,"300,000",0.0%,"300,000",60,60,1,1,일본,일본,(주)라온컴퍼니플러스
265,싸버린 택배기사 무삭제판,2021-03-15,"300,000",0.0%,"300,000",60,60,1,1,일본,일본,(주)라온컴퍼니플러스
265,욕정의 며느리2 무삭제판,2021-03-15,"300,000",0.0%,"300,000",60,60,1,1,일본,일본,(주)라온컴퍼니플러스
265,형수님 막내딸,2021-03-30,"300,000",0.0%,"300,000",60,60,1,1,한국,한국,(주)가온콘텐츠
265,상사의 아내2 무삭제판,2021-03-22,"300,000",0.0%,"300,000",60,60,1,1,일본,일본,(주)라온컴퍼니플러스
265,남편상사들2 무삭제판,2021-03-22,"300,000",0.0%,"300,000",60,60,1,1,일본,일본,(주)라온컴퍼니플러스
265,남편 같은 큰 아들 무삭제판,2021-03-22,"300,000",0.0%,"300,000",60,60,1,1,일본,일본,(주)라온컴퍼니플러스
265,계부의 욕정 무삭제판,2021-03-22,"300,000",0.0%,"300,000",60,60,1,1,일본,일본,(주)라온컴퍼니플러스
265,관음증 남편 : 거유 아내 무삭제판,2021-03-22,"300,000",0.0%,"300,000",60,60,1,1,일본,일본,(주)라온컴퍼니플러스
265,깨져버린 불륜,2021-03-18,"300,000",0.0%,"300,000",60,60,1,1,미국,미국,(주)픽쳐레스크
265,스와핑 만남어플,2021-03-25,"300,000",0.0%,"300,000",60,60,1,1,미국,미국,(주)픽쳐레스크
265,남편 친구 - 무삭제,2021-03-18,"300,000",0.0%,"300,000",60,60,1,1,한국,한국,(주)픽쳐레스크
293,내언니전지현과 나,2020-12-03,"575,000",0.0%,"23,409,300",59,"2,753",1,3,한국,한국,호우주의보
294,무언일기 2018 + 누군가 노래한다,,"381,000",0.0%,"381,000",58,58,1,2,일본,일본,
294,여름 정원,,"328,000",0.0%,"942,000",58,152,1,3,일본,일본,
296,제3의 사나이,2008-08-09,"114,000",0.0%,"5,109,000",57,"2,173",1,6,미국,미국,
297,러브 호텔,2014-09-18,"315,000",0.0%,"1,680,000",56,290,1,3,일본,일본,주식회사 마운틴픽쳐스
297,러브레터,1999-11-20,"511,000",0.0%,"974,537,824",56,"125,000",2,24,일본,일본,"(주)제이앤씨미디어그룹,와이드 릴리즈(주),(유)조이앤시네마,(주)팝엔터테인먼트"
299,파리 텍사스,1987-08-29,"332,000",0.0%,"5,244,000",55,791,2,6,프랑스,"프랑스,서독,영국",
299,물고기 떼,,"306,000",0.0%,"1,154,000",55,183,1,3,일본,일본,
299,트루 마더스,,"825,000",0.0%,"825,000",55,55,1,2,일본,일본,
299,이사,,"303,000",0.0%,"1,570,000",55,249,1,3,일본,일본,
303,의혹의 그림자,,"108,000",0.0%,"326,000",54,97,1,6,미국,미국,
304,대지,,"106,000",0.0%,"26,519,000",53,"12,635",1,6,미국,미국,
304,라 푸앵트 쿠르트로의 여행,,"389,000",0.0%,"3,653,000",53,569,1,3,프랑스,프랑스,
